Hand,Rank,OrderedRank
T,T,6,5,3,19,1
T,T,6,4,3,19,1
T,T,3,3,3,19,1
T,9,9,6,3,19,1
T,9,8,6,3,19,1
T,9,7,6,3,19,1
T,9,6,5,3,19,1
T,9,6,4,3,19,1
T,9,3,3,3,19,1
T,8,8,6,3,19,1
T,8,7,6,3,19,1
T,8,6,5,3,19,1
T,8,6,4,3,19,1
T,8,3,3,3,19,1
T,7,7,6,3,19,1
T,7,6,5,3,19,1
T,7,6,4,3,19,1
T,7,3,3,3,19,1
T,6,5,5,3,19,1
T,6,5,4,3,19,1
T,6,4,4,3,19,1
T,5,3,3,3,19,1
T,4,3,3,3,19,1
T,3,2,2,2,19,1
9,9,9,6,3,19,1
9,9,8,6,3,19,1
9,9,7,6,3,19,1
9,9,6,5,3,19,1
9,9,6,4,3,19,1
9,9,3,3,3,19,1
9,8,8,6,3,19,1
9,8,7,6,3,19,1
9,8,6,5,3,19,1
9,8,6,4,3,19,1
9,8,3,3,3,19,1
9,7,7,6,3,19,1
9,7,6,5,3,19,1
9,7,6,4,3,19,1
9,7,3,3,3,19,1
9,6,5,5,3,19,1
9,6,5,4,3,19,1
9,6,4,4,3,19,1
9,5,3,3,3,19,1
9,4,3,3,3,19,1
9,3,2,2,2,19,1
8,8,8,6,3,19,1
8,8,7,6,3,19,1
8,8,6,5,3,19,1
8,8,6,4,3,19,1
8,8,3,3,3,19,1
8,7,7,6,3,19,1
8,7,6,5,3,19,1
8,7,6,4,3,19,1
8,7,3,3,3,19,1
8,6,5,5,3,19,1
8,6,5,4,3,19,1
8,6,4,4,3,19,1
8,5,3,3,3,19,1
8,4,3,3,3,19,1
8,3,2,2,2,19,1
7,7,7,6,3,19,1
7,7,6,5,3,19,1
7,7,6,4,3,19,1
7,7,3,3,3,19,1
7,6,5,5,3,19,1
7,6,5,4,3,19,1
7,6,4,4,3,19,1
7,5,3,3,3,19,1
7,4,3,3,3,19,1
7,3,2,2,2,19,1
6,5,5,5,3,19,1
6,5,5,4,3,19,1
6,5,4,4,3,19,1
6,4,4,4,3,19,1
5,5,3,3,3,19,1
5,4,3,3,3,19,1
5,3,2,2,2,19,1
4,4,3,3,3,19,1
4,3,2,2,2,19,1
A,A,A,3,2,20,1
A,A,K,K,6,20,1
A,A,K,Q,6,20,1
A,A,K,J,6,20,1
A,A,K,T,6,20,1
A,A,K,9,6,20,1
A,A,K,8,6,20,1
A,A,K,7,6,20,1
A,A,K,6,5,20,1
A,A,K,6,4,20,1
A,A,K,3,3,20,1
A,A,Q,Q,6,20,1
A,A,Q,J,6,20,1
A,A,Q,T,6,20,1
A,A,Q,9,6,20,1
A,A,Q,8,6,20,1
A,A,Q,7,6,20,1
A,A,Q,6,5,20,1
A,A,Q,6,4,20,1
A,A,Q,3,3,20,1
A,A,J,J,6,20,1
A,A,J,T,6,20,1
A,A,J,9,6,20,1
A,A,J,8,6,20,1
A,A,J,7,6,20,1
A,A,J,6,5,20,1
A,A,J,6,4,20,1
A,A,J,3,3,20,1
A,A,T,T,6,20,1
A,A,T,9,6,20,1
A,A,T,8,6,20,1
A,A,T,7,6,20,1
A,A,T,6,5,20,1
A,A,T,6,4,20,1
A,A,T,3,3,20,1
A,A,9,9,6,20,1
A,A,9,8,6,20,1
A,A,9,7,6,20,1
A,A,9,6,5,20,1
A,A,9,6,4,20,1
A,A,9,3,3,20,1
A,A,8,8,6,20,1
A,A,8,7,6,20,1
A,A,8,6,5,20,1
A,A,8,6,4,20,1
A,A,8,3,3,20,1
A,A,7,7,6,20,1
A,A,7,6,5,20,1
A,A,7,6,4,20,1
A,A,7,3,3,20,1
A,A,6,5,5,20,1
A,A,6,5,4,20,1
A,A,6,4,4,20,1
A,A,5,3,3,20,1
A,A,4,3,3,20,1
A,A,2,2,2,20,1
A,K,3,2,2,20,1
A,Q,3,2,2,20,1
A,J,3,2,2,20,1
A,T,3,2,2,20,1
A,9,3,2,2,20,1
A,8,3,2,2,20,1
A,7,3,2,2,20,1
A,5,3,2,2,20,1
A,4,3,2,2,20,1
K,K,K,6,2,20,1
K,K,Q,6,2,20,1
K,K,J,6,2,20,1
K,K,T,6,2,20,1
K,K,9,6,2,20,1
K,K,8,6,2,20,1
K,K,7,6,2,20,1
K,K,6,5,2,20,1
K,K,6,4,2,20,1
K,K,3,3,2,20,1
K,Q,Q,6,2,20,1
K,Q,J,6,2,20,1
K,Q,T,6,2,20,1
K,Q,9,6,2,20,1
K,Q,8,6,2,20,1
K,Q,7,6,2,20,1
K,Q,6,5,2,20,1
K,Q,6,4,2,20,1
K,Q,3,3,2,20,1
K,J,J,6,2,20,1
K,J,T,6,2,20,1
K,J,9,6,2,20,1
K,J,8,6,2,20,1
K,J,7,6,2,20,1
K,J,6,5,2,20,1
K,J,6,4,2,20,1
K,J,3,3,2,20,1
K,T,T,6,2,20,1
K,T,9,6,2,20,1
K,T,8,6,2,20,1
K,T,7,6,2,20,1
K,T,6,5,2,20,1
K,T,6,4,2,20,1
K,T,3,3,2,20,1
K,9,9,6,2,20,1
K,9,8,6,2,20,1
K,9,7,6,2,20,1
K,9,6,5,2,20,1
K,9,6,4,2,20,1
K,9,3,3,2,20,1
K,8,8,6,2,20,1
K,8,7,6,2,20,1
K,8,6,5,2,20,1
K,8,6,4,2,20,1
K,8,3,3,2,20,1
K,7,7,6,2,20,1
K,7,6,5,2,20,1
K,7,6,4,2,20,1
K,7,3,3,2,20,1
K,6,5,5,2,20,1
K,6,5,4,2,20,1
K,6,4,4,2,20,1
K,5,3,3,2,20,1
K,4,3,3,2,20,1
K,2,2,2,2,20,1
Q,Q,Q,6,2,20,1
Q,Q,J,6,2,20,1
Q,Q,T,6,2,20,1
Q,Q,9,6,2,20,1
Q,Q,8,6,2,20,1
Q,Q,7,6,2,20,1
Q,Q,6,5,2,20,1
Q,Q,6,4,2,20,1
Q,Q,3,3,2,20,1
Q,J,J,6,2,20,1
Q,J,T,6,2,20,1
Q,J,9,6,2,20,1
Q,J,8,6,2,20,1
Q,J,7,6,2,20,1
Q,J,6,5,2,20,1
Q,J,6,4,2,20,1
Q,J,3,3,2,20,1
Q,T,T,6,2,20,1
Q,T,9,6,2,20,1
Q,T,8,6,2,20,1
Q,T,7,6,2,20,1
Q,T,6,5,2,20,1
Q,T,6,4,2,20,1
Q,T,3,3,2,20,1
Q,9,9,6,2,20,1
Q,9,8,6,2,20,1
Q,9,7,6,2,20,1
Q,9,6,5,2,20,1
Q,9,6,4,2,20,1
Q,9,3,3,2,20,1
Q,8,8,6,2,20,1
Q,8,7,6,2,20,1
Q,8,6,5,2,20,1
Q,8,6,4,2,20,1
Q,8,3,3,2,20,1
Q,7,7,6,2,20,1
Q,7,6,5,2,20,1
Q,7,6,4,2,20,1
Q,7,3,3,2,20,1
Q,6,5,5,2,20,1
Q,6,5,4,2,20,1
Q,6,4,4,2,20,1
Q,5,3,3,2,20,1
Q,4,3,3,2,20,1
Q,2,2,2,2,20,1
J,J,J,6,2,20,1
J,J,T,6,2,20,1
J,J,9,6,2,20,1
J,J,8,6,2,20,1
J,J,7,6,2,20,1
J,J,6,5,2,20,1
J,J,6,4,2,20,1
J,J,3,3,2,20,1
J,T,T,6,2,20,1
J,T,9,6,2,20,1
J,T,8,6,2,20,1
J,T,7,6,2,20,1
J,T,6,5,2,20,1
J,T,6,4,2,20,1
J,T,3,3,2,20,1
J,9,9,6,2,20,1
J,9,8,6,2,20,1
J,9,7,6,2,20,1
J,9,6,5,2,20,1
J,9,6,4,2,20,1
J,9,3,3,2,20,1
J,8,8,6,2,20,1
J,8,7,6,2,20,1
J,8,6,5,2,20,1
J,8,6,4,2,20,1
J,8,3,3,2,20,1
J,7,7,6,2,20,1
J,7,6,5,2,20,1
J,7,6,4,2,20,1
J,7,3,3,2,20,1
J,6,5,5,2,20,1
J,6,5,4,2,20,1
J,6,4,4,2,20,1
J,5,3,3,2,20,1
J,4,3,3,2,20,1
J,2,2,2,2,20,1
T,T,T,6,2,20,1
T,T,9,6,2,20,1
T,T,8,6,2,20,1
T,T,7,6,2,20,1
T,T,6,5,2,20,1
T,T,6,4,2,20,1
T,T,3,3,2,20,1
T,9,9,6,2,20,1
T,9,8,6,2,20,1
T,9,7,6,2,20,1
T,9,6,5,2,20,1
T,9,6,4,2,20,1
T,9,3,3,2,20,1
T,8,8,6,2,20,1
T,8,7,6,2,20,1
T,8,6,5,2,20,1
T,8,6,4,2,20,1
T,8,3,3,2,20,1
T,7,7,6,2,20,1
T,7,6,5,2,20,1
T,7,6,4,2,20,1
T,7,3,3,2,20,1
T,6,5,5,2,20,1
T,6,5,4,2,20,1
T,6,4,4,2,20,1
T,5,3,3,2,20,1
T,4,3,3,2,20,1
T,2,2,2,2,20,1
9,9,9,6,2,20,1
9,9,8,6,2,20,1
9,9,7,6,2,20,1
9,9,6,5,2,20,1
9,9,6,4,2,20,1
9,9,3,3,2,20,1
9,8,8,6,2,20,1
9,8,7,6,2,20,1
9,8,6,5,2,20,1
9,8,6,4,2,20,1
9,8,3,3,2,20,1
9,7,7,6,2,20,1
9,7,6,5,2,20,1
9,7,6,4,2,20,1
9,7,3,3,2,20,1
9,6,5,5,2,20,1
9,6,5,4,2,20,1
9,6,4,4,2,20,1
9,5,3,3,2,20,1
9,4,3,3,2,20,1
9,2,2,2,2,20,1
8,8,8,6,2,20,1
8,8,7,6,2,20,1
8,8,6,5,2,20,1
8,8,6,4,2,20,1
8,8,3,3,2,20,1
8,7,7,6,2,20,1
8,7,6,5,2,20,1
8,7,6,4,2,20,1
8,7,3,3,2,20,1
8,6,5,5,2,20,1
8,6,5,4,2,20,1
8,6,4,4,2,20,1
8,5,3,3,2,20,1
8,4,3,3,2,20,1
8,2,2,2,2,20,1
7,7,7,6,2,20,1
7,7,6,5,2,20,1
7,7,6,4,2,20,1
7,7,3,3,2,20,1
7,6,5,5,2,20,1
7,6,5,4,2,20,1
7,6,4,4,2,20,1
7,5,3,3,2,20,1
7,4,3,3,2,20,1
7,2,2,2,2,20,1
6,5,5,5,2,20,1
6,5,5,4,2,20,1
6,5,4,4,2,20,1
6,4,4,4,2,20,1
5,5,3,3,2,20,1
5,4,3,3,2,20,1
5,2,2,2,2,20,1
4,4,3,3,2,20,1
4,2,2,2,2,20,1
A,A,A,A,3,21,1
A,A,A,2,2,21,1
A,A,K,3,2,21,1
A,A,Q,3,2,21,1
A,A,J,3,2,21,1
A,A,T,3,2,21,1
A,A,9,3,2,21,1
A,A,8,3,2,21,1
A,A,7,3,2,21,1
A,A,5,3,2,21,1
A,A,4,3,2,21,1
A,K,K,K,6,21,1
A,K,K,Q,6,21,1
A,K,K,J,6,21,1
A,K,K,T,6,21,1
A,K,K,9,6,21,1
A,K,K,8,6,21,1
A,K,K,7,6,21,1
A,K,K,6,5,21,1
A,K,K,6,4,21,1
A,K,K,3,3,21,1
A,K,Q,Q,6,21,1
A,K,Q,J,6,21,1
A,K,Q,T,6,21,1
A,K,Q,9,6,21,1
A,K,Q,8,6,21,1
A,K,Q,7,6,21,1
A,K,Q,6,5,21,1
A,K,Q,6,4,21,1
A,K,Q,3,3,21,1
A,K,J,J,6,21,1
A,K,J,T,6,21,1
A,K,J,9,6,21,1
A,K,J,8,6,21,1
A,K,J,7,6,21,1
A,K,J,6,5,21,1
A,K,J,6,4,21,1
A,K,J,3,3,21,1
A,K,T,T,6,21,1
A,K,T,9,6,21,1
A,K,T,8,6,21,1
A,K,T,7,6,21,1
A,K,T,6,5,21,1
A,K,T,6,4,21,1
A,K,T,3,3,21,1
A,K,9,9,6,21,1
A,K,9,8,6,21,1
A,K,9,7,6,21,1
A,K,9,6,5,21,1
A,K,9,6,4,21,1
A,K,9,3,3,21,1
A,K,8,8,6,21,1
A,K,8,7,6,21,1
A,K,8,6,5,21,1
A,K,8,6,4,21,1
A,K,8,3,3,21,1
A,K,7,7,6,21,1
A,K,7,6,5,21,1
A,K,7,6,4,21,1
A,K,7,3,3,21,1
A,K,6,5,5,21,1
A,K,6,5,4,21,1
A,K,6,4,4,21,1
A,K,5,3,3,21,1
A,K,4,3,3,21,1
A,K,2,2,2,21,1
A,Q,Q,Q,6,21,1
A,Q,Q,J,6,21,1
A,Q,Q,T,6,21,1
A,Q,Q,9,6,21,1
A,Q,Q,8,6,21,1
A,Q,Q,7,6,21,1
A,Q,Q,6,5,21,1
A,Q,Q,6,4,21,1
A,Q,Q,3,3,21,1
A,Q,J,J,6,21,1
A,Q,J,T,6,21,1
A,Q,J,9,6,21,1
A,Q,J,8,6,21,1
A,Q,J,7,6,21,1
A,Q,J,6,5,21,1
A,Q,J,6,4,21,1
A,Q,J,3,3,21,1
A,Q,T,T,6,21,1
A,Q,T,9,6,21,1
A,Q,T,8,6,21,1
A,Q,T,7,6,21,1
A,Q,T,6,5,21,1
A,Q,T,6,4,21,1
A,Q,T,3,3,21,1
A,Q,9,9,6,21,1
A,Q,9,8,6,21,1
A,Q,9,7,6,21,1
A,Q,9,6,5,21,1
A,Q,9,6,4,21,1
A,Q,9,3,3,21,1
A,Q,8,8,6,21,1
A,Q,8,7,6,21,1
A,Q,8,6,5,21,1
A,Q,8,6,4,21,1
A,Q,8,3,3,21,1
A,Q,7,7,6,21,1
A,Q,7,6,5,21,1
A,Q,7,6,4,21,1
A,Q,7,3,3,21,1
A,Q,6,5,5,21,1
A,Q,6,5,4,21,1
A,Q,6,4,4,21,1
A,Q,5,3,3,21,1
A,Q,4,3,3,21,1
A,Q,2,2,2,21,1
A,J,J,J,6,21,1
A,J,J,T,6,21,1
A,J,J,9,6,21,1
A,J,J,8,6,21,1
A,J,J,7,6,21,1
A,J,J,6,5,21,1
A,J,J,6,4,21,1
A,J,J,3,3,21,1
A,J,T,T,6,21,1
A,J,T,9,6,21,1
A,J,T,8,6,21,1
A,J,T,7,6,21,1
A,J,T,6,5,21,1
A,J,T,6,4,21,1
A,J,T,3,3,21,1
A,J,9,9,6,21,1
A,J,9,8,6,21,1
A,J,9,7,6,21,1
A,J,9,6,5,21,1
A,J,9,6,4,21,1
A,J,9,3,3,21,1
A,J,8,8,6,21,1
A,J,8,7,6,21,1
A,J,8,6,5,21,1
A,J,8,6,4,21,1
A,J,8,3,3,21,1
A,J,7,7,6,21,1
A,J,7,6,5,21,1
A,J,7,6,4,21,1
A,J,7,3,3,21,1
A,J,6,5,5,21,1
A,J,6,5,4,21,1
A,J,6,4,4,21,1
A,J,5,3,3,21,1
A,J,4,3,3,21,1
A,J,2,2,2,21,1
A,T,T,T,6,21,1
A,T,T,9,6,21,1
A,T,T,8,6,21,1
A,T,T,7,6,21,1
A,T,T,6,5,21,1
A,T,T,6,4,21,1
A,T,T,3,3,21,1
A,T,9,9,6,21,1
A,T,9,8,6,21,1
A,T,9,7,6,21,1
A,T,9,6,5,21,1
A,T,9,6,4,21,1
A,T,9,3,3,21,1
A,T,8,8,6,21,1
A,T,8,7,6,21,1
A,T,8,6,5,21,1
A,T,8,6,4,21,1
A,T,8,3,3,21,1
A,T,7,7,6,21,1
A,T,7,6,5,21,1
A,T,7,6,4,21,1
A,T,7,3,3,21,1
A,T,6,5,5,21,1
A,T,6,5,4,21,1
A,T,6,4,4,21,1
A,T,5,3,3,21,1
A,T,4,3,3,21,1
A,T,2,2,2,21,1
A,9,9,9,6,21,1
A,9,9,8,6,21,1
A,9,9,7,6,21,1
A,9,9,6,5,21,1
A,9,9,6,4,21,1
A,9,9,3,3,21,1
A,9,8,8,6,21,1
A,9,8,7,6,21,1
A,9,8,6,5,21,1
A,9,8,6,4,21,1
A,9,8,3,3,21,1
A,9,7,7,6,21,1
A,9,7,6,5,21,1
A,9,7,6,4,21,1
A,9,7,3,3,21,1
A,9,6,5,5,21,1
A,9,6,5,4,21,1
A,9,6,4,4,21,1
A,9,5,3,3,21,1
A,9,4,3,3,21,1
A,9,2,2,2,21,1
A,8,8,8,6,21,1
A,8,8,7,6,21,1
A,8,8,6,5,21,1
A,8,8,6,4,21,1
A,8,8,3,3,21,1
A,8,7,7,6,21,1
A,8,7,6,5,21,1
A,8,7,6,4,21,1
A,8,7,3,3,21,1
A,8,6,5,5,21,1
A,8,6,5,4,21,1
A,8,6,4,4,21,1
A,8,5,3,3,21,1
A,8,4,3,3,21,1
A,8,2,2,2,21,1
A,7,7,7,6,21,1
A,7,7,6,5,21,1
A,7,7,6,4,21,1
A,7,7,3,3,21,1
A,7,6,5,5,21,1
A,7,6,5,4,21,1
A,7,6,4,4,21,1
A,7,5,3,3,21,1
A,7,4,3,3,21,1
A,7,2,2,2,21,1
A,6,5,5,5,21,1
A,6,5,5,4,21,1
A,6,5,4,4,21,1
A,6,4,4,4,21,1
A,5,5,3,3,21,1
A,5,4,3,3,21,1
A,5,2,2,2,21,1
A,4,4,3,3,21,1
A,4,2,2,2,21,1
K,K,3,2,2,21,1
K,Q,3,2,2,21,1
K,J,3,2,2,21,1
K,T,3,2,2,21,1
K,9,3,2,2,21,1
K,8,3,2,2,21,1
K,7,3,2,2,21,1
K,5,3,2,2,21,1
K,4,3,2,2,21,1
Q,Q,3,2,2,21,1
Q,J,3,2,2,21,1
Q,T,3,2,2,21,1
Q,9,3,2,2,21,1
Q,8,3,2,2,21,1
Q,7,3,2,2,21,1
Q,5,3,2,2,21,1
Q,4,3,2,2,21,1
J,J,3,2,2,21,1
J,T,3,2,2,21,1
J,9,3,2,2,21,1
J,8,3,2,2,21,1
J,7,3,2,2,21,1
J,5,3,2,2,21,1
J,4,3,2,2,21,1
T,T,3,2,2,21,1
T,9,3,2,2,21,1
T,8,3,2,2,21,1
T,7,3,2,2,21,1
T,5,3,2,2,21,1
T,4,3,2,2,21,1
9,9,3,2,2,21,1
9,8,3,2,2,21,1
9,7,3,2,2,21,1
9,5,3,2,2,21,1
9,4,3,2,2,21,1
8,8,3,2,2,21,1
8,7,3,2,2,21,1
8,5,3,2,2,21,1
8,4,3,2,2,21,1
7,7,3,2,2,21,1
7,5,3,2,2,21,1
7,4,3,2,2,21,1
5,5,3,2,2,21,1
5,4,3,2,2,21,1
4,4,3,2,2,21,1
A,A,A,A,2,22,1
A,A,A,K,3,22,1
A,A,A,Q,3,22,1
A,A,A,J,3,22,1
A,A,A,T,3,22,1
A,A,A,9,3,22,1
A,A,A,8,3,22,1
A,A,A,7,3,22,1
A,A,A,5,3,22,1
A,A,A,4,3,22,1
A,A,K,2,2,22,1
A,A,Q,2,2,22,1
A,A,J,2,2,22,1
A,A,T,2,2,22,1
A,A,9,2,2,22,1
A,A,8,2,2,22,1
A,A,7,2,2,22,1
A,A,5,2,2,22,1
A,A,4,2,2,22,1
A,K,K,3,2,22,1
A,K,Q,3,2,22,1
A,K,J,3,2,22,1
A,K,T,3,2,22,1
A,K,9,3,2,22,1
A,K,8,3,2,22,1
A,K,7,3,2,22,1
A,K,5,3,2,22,1
A,K,4,3,2,22,1
A,Q,Q,3,2,22,1
A,Q,J,3,2,22,1
A,Q,T,3,2,22,1
A,Q,9,3,2,22,1
A,Q,8,3,2,22,1
A,Q,7,3,2,22,1
A,Q,5,3,2,22,1
A,Q,4,3,2,22,1
A,J,J,3,2,22,1
A,J,T,3,2,22,1
A,J,9,3,2,22,1
A,J,8,3,2,22,1
A,J,7,3,2,22,1
A,J,5,3,2,22,1
A,J,4,3,2,22,1
A,T,T,3,2,22,1
A,T,9,3,2,22,1
A,T,8,3,2,22,1
A,T,7,3,2,22,1
A,T,5,3,2,22,1
A,T,4,3,2,22,1
A,9,9,3,2,22,1
A,9,8,3,2,22,1
A,9,7,3,2,22,1
A,9,5,3,2,22,1
A,9,4,3,2,22,1
A,8,8,3,2,22,1
A,8,7,3,2,22,1
A,8,5,3,2,22,1
A,8,4,3,2,22,1
A,7,7,3,2,22,1
A,7,5,3,2,22,1
A,7,4,3,2,22,1
A,5,5,3,2,22,1
A,5,4,3,2,22,1
A,4,4,3,2,22,1
K,K,K,K,6,22,1
K,K,K,Q,6,22,1
K,K,K,J,6,22,1
K,K,K,T,6,22,1
K,K,K,9,6,22,1
K,K,K,8,6,22,1
K,K,K,7,6,22,1
K,K,K,6,5,22,1
K,K,K,6,4,22,1
K,K,K,3,3,22,1
K,K,Q,Q,6,22,1
K,K,Q,J,6,22,1
K,K,Q,T,6,22,1
K,K,Q,9,6,22,1
K,K,Q,8,6,22,1
K,K,Q,7,6,22,1
K,K,Q,6,5,22,1
K,K,Q,6,4,22,1
K,K,Q,3,3,22,1
K,K,J,J,6,22,1
K,K,J,T,6,22,1
K,K,J,9,6,22,1
K,K,J,8,6,22,1
K,K,J,7,6,22,1
K,K,J,6,5,22,1
K,K,J,6,4,22,1
K,K,J,3,3,22,1
K,K,T,T,6,22,1
K,K,T,9,6,22,1
K,K,T,8,6,22,1
K,K,T,7,6,22,1
K,K,T,6,5,22,1
K,K,T,6,4,22,1
K,K,T,3,3,22,1
K,K,9,9,6,22,1
K,K,9,8,6,22,1
K,K,9,7,6,22,1
K,K,9,6,5,22,1
K,K,9,6,4,22,1
K,K,9,3,3,22,1
K,K,8,8,6,22,1
K,K,8,7,6,22,1
K,K,8,6,5,22,1
K,K,8,6,4,22,1
K,K,8,3,3,22,1
K,K,7,7,6,22,1
K,K,7,6,5,22,1
K,K,7,6,4,22,1
K,K,7,3,3,22,1
K,K,6,5,5,22,1
K,K,6,5,4,22,1
K,K,6,4,4,22,1
K,K,5,3,3,22,1
K,K,4,3,3,22,1
K,K,2,2,2,22,1
K,Q,Q,Q,6,22,1
K,Q,Q,J,6,22,1
K,Q,Q,T,6,22,1
K,Q,Q,9,6,22,1
K,Q,Q,8,6,22,1
K,Q,Q,7,6,22,1
K,Q,Q,6,5,22,1
K,Q,Q,6,4,22,1
K,Q,Q,3,3,22,1
K,Q,J,J,6,22,1
K,Q,J,T,6,22,1
K,Q,J,9,6,22,1
K,Q,J,8,6,22,1
K,Q,J,7,6,22,1
K,Q,J,6,5,22,1
K,Q,J,6,4,22,1
K,Q,J,3,3,22,1
K,Q,T,T,6,22,1
K,Q,T,9,6,22,1
K,Q,T,8,6,22,1
K,Q,T,7,6,22,1
K,Q,T,6,5,22,1
K,Q,T,6,4,22,1
K,Q,T,3,3,22,1
K,Q,9,9,6,22,1
K,Q,9,8,6,22,1
K,Q,9,7,6,22,1
K,Q,9,6,5,22,1
K,Q,9,6,4,22,1
K,Q,9,3,3,22,1
K,Q,8,8,6,22,1
K,Q,8,7,6,22,1
K,Q,8,6,5,22,1
K,Q,8,6,4,22,1
K,Q,8,3,3,22,1
K,Q,7,7,6,22,1
K,Q,7,6,5,22,1
K,Q,7,6,4,22,1
K,Q,7,3,3,22,1
K,Q,6,5,5,22,1
K,Q,6,5,4,22,1
K,Q,6,4,4,22,1
K,Q,5,3,3,22,1
K,Q,4,3,3,22,1
K,Q,2,2,2,22,1
K,J,J,J,6,22,1
K,J,J,T,6,22,1
K,J,J,9,6,22,1
K,J,J,8,6,22,1
K,J,J,7,6,22,1
K,J,J,6,5,22,1
K,J,J,6,4,22,1
K,J,J,3,3,22,1
K,J,T,T,6,22,1
K,J,T,9,6,22,1
K,J,T,8,6,22,1
K,J,T,7,6,22,1
K,J,T,6,5,22,1
K,J,T,6,4,22,1
K,J,T,3,3,22,1
K,J,9,9,6,22,1
K,J,9,8,6,22,1
K,J,9,7,6,22,1
K,J,9,6,5,22,1
K,J,9,6,4,22,1
K,J,9,3,3,22,1
K,J,8,8,6,22,1
K,J,8,7,6,22,1
K,J,8,6,5,22,1
K,J,8,6,4,22,1
K,J,8,3,3,22,1
K,J,7,7,6,22,1
K,J,7,6,5,22,1
K,J,7,6,4,22,1
K,J,7,3,3,22,1
K,J,6,5,5,22,1
K,J,6,5,4,22,1
K,J,6,4,4,22,1
K,J,5,3,3,22,1
K,J,4,3,3,22,1
K,J,2,2,2,22,1
K,T,T,T,6,22,1
K,T,T,9,6,22,1
K,T,T,8,6,22,1
K,T,T,7,6,22,1
K,T,T,6,5,22,1
K,T,T,6,4,22,1
K,T,T,3,3,22,1
K,T,9,9,6,22,1
K,T,9,8,6,22,1
K,T,9,7,6,22,1
K,T,9,6,5,22,1
K,T,9,6,4,22,1
K,T,9,3,3,22,1
K,T,8,8,6,22,1
K,T,8,7,6,22,1
K,T,8,6,5,22,1
K,T,8,6,4,22,1
K,T,8,3,3,22,1
K,T,7,7,6,22,1
K,T,7,6,5,22,1
K,T,7,6,4,22,1
K,T,7,3,3,22,1
K,T,6,5,5,22,1
K,T,6,5,4,22,1
K,T,6,4,4,22,1
K,T,5,3,3,22,1
K,T,4,3,3,22,1
K,T,2,2,2,22,1
K,9,9,9,6,22,1
K,9,9,8,6,22,1
K,9,9,7,6,22,1
K,9,9,6,5,22,1
K,9,9,6,4,22,1
K,9,9,3,3,22,1
K,9,8,8,6,22,1
K,9,8,7,6,22,1
K,9,8,6,5,22,1
K,9,8,6,4,22,1
K,9,8,3,3,22,1
K,9,7,7,6,22,1
K,9,7,6,5,22,1
K,9,7,6,4,22,1
K,9,7,3,3,22,1
K,9,6,5,5,22,1
K,9,6,5,4,22,1
K,9,6,4,4,22,1
K,9,5,3,3,22,1
K,9,4,3,3,22,1
K,9,2,2,2,22,1
K,8,8,8,6,22,1
K,8,8,7,6,22,1
K,8,8,6,5,22,1
K,8,8,6,4,22,1
K,8,8,3,3,22,1
K,8,7,7,6,22,1
K,8,7,6,5,22,1
K,8,7,6,4,22,1
K,8,7,3,3,22,1
K,8,6,5,5,22,1
K,8,6,5,4,22,1
K,8,6,4,4,22,1
K,8,5,3,3,22,1
K,8,4,3,3,22,1
K,8,2,2,2,22,1
K,7,7,7,6,22,1
K,7,7,6,5,22,1
K,7,7,6,4,22,1
K,7,7,3,3,22,1
K,7,6,5,5,22,1
K,7,6,5,4,22,1
K,7,6,4,4,22,1
K,7,5,3,3,22,1
K,7,4,3,3,22,1
K,7,2,2,2,22,1
K,6,5,5,5,22,1
K,6,5,5,4,22,1
K,6,5,4,4,22,1
K,6,4,4,4,22,1
K,5,5,3,3,22,1
K,5,4,3,3,22,1
K,5,2,2,2,22,1
K,4,4,3,3,22,1
K,4,2,2,2,22,1
Q,Q,Q,Q,6,22,1
Q,Q,Q,J,6,22,1
Q,Q,Q,T,6,22,1
Q,Q,Q,9,6,22,1
Q,Q,Q,8,6,22,1
Q,Q,Q,7,6,22,1
Q,Q,Q,6,5,22,1
Q,Q,Q,6,4,22,1
Q,Q,Q,3,3,22,1
Q,Q,J,J,6,22,1
Q,Q,J,T,6,22,1
Q,Q,J,9,6,22,1
Q,Q,J,8,6,22,1
Q,Q,J,7,6,22,1
Q,Q,J,6,5,22,1
Q,Q,J,6,4,22,1
Q,Q,J,3,3,22,1
Q,Q,T,T,6,22,1
Q,Q,T,9,6,22,1
Q,Q,T,8,6,22,1
Q,Q,T,7,6,22,1
Q,Q,T,6,5,22,1
Q,Q,T,6,4,22,1
Q,Q,T,3,3,22,1
Q,Q,9,9,6,22,1
Q,Q,9,8,6,22,1
Q,Q,9,7,6,22,1
Q,Q,9,6,5,22,1
Q,Q,9,6,4,22,1
Q,Q,9,3,3,22,1
Q,Q,8,8,6,22,1
Q,Q,8,7,6,22,1
Q,Q,8,6,5,22,1
Q,Q,8,6,4,22,1
Q,Q,8,3,3,22,1
Q,Q,7,7,6,22,1
Q,Q,7,6,5,22,1
Q,Q,7,6,4,22,1
Q,Q,7,3,3,22,1
Q,Q,6,5,5,22,1
Q,Q,6,5,4,22,1
Q,Q,6,4,4,22,1
Q,Q,5,3,3,22,1
Q,Q,4,3,3,22,1
Q,Q,2,2,2,22,1
Q,J,J,J,6,22,1
Q,J,J,T,6,22,1
Q,J,J,9,6,22,1
Q,J,J,8,6,22,1
Q,J,J,7,6,22,1
Q,J,J,6,5,22,1
Q,J,J,6,4,22,1
Q,J,J,3,3,22,1
